,State_Name,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Crop
23908,uttar pradesh,80,40,20,5.32,75.32,22.676,244,396,maize
23909,uttar pradesh,20,40,20,5.66,75.32,22.676,829,473,moong
23910,uttar pradesh,50,40,20,4.94,75.32,22.676,2125,2126,rapeseed
23911,uttar pradesh,60,30,30,6.8,75.32,22.676,185685,478279,wheat
23912,uttar pradesh,180,60,90,5.04,689.88,29.03727273,11685,250421,potato
23913,uttar pradesh,80,40,40,5.38,579.75,34.01,8082,6982,jowar
23914,uttar pradesh,80,40,20,5.6,579.75,34.01,1996,2446,maize
23915,uttar pradesh,20,40,20,5.54,579.75,34.01,5718,1784,moong
23916,uttar pradesh,80,40,40,5.32,579.75,34.01,2972,2910,rice
23917,uttar pradesh,30,15,30,6.34,579.75,34.01,4323,909,sesamum
23918,uttar pradesh,20,60,20,5.46,579.75,34.01,4667,2329,soyabean
23919,uttar pradesh,70,40,45,5.42,75.32,22.676,3714,4359,barley
23920,uttar pradesh,20,40,20,5.6,75.32,22.676,97,55,moong
23921,uttar pradesh,50,40,20,4.82,75.32,22.676,3157,1663,rapeseed
23922,uttar pradesh,60,30,30,6.12,75.32,22.676,128977,298897,wheat
23923,uttar pradesh,180,60,90,4.98,689.88,29.03727273,275,5860,potato
23924,uttar pradesh,80,40,40,5.46,579.75,34.01,1833,2492,jowar
23925,uttar pradesh,80,40,40,5.4,579.75,34.01,7,6,jute
23926,uttar pradesh,80,40,20,5.44,579.75,34.01,48898,119702,maize
23927,uttar pradesh,20,40,20,5.32,579.75,34.01,46,14,moong
23928,uttar pradesh,80,40,40,5.62,579.75,34.01,20703,33539,rice
23929,uttar pradesh,30,15,30,6.44,579.75,34.01,1405,301,sesamum
23930,uttar pradesh,20,60,20,5.68,579.75,34.01,18,11,soyabean
23931,uttar pradesh,70,40,45,5.64,75.32,22.676,1695,3727,barley
23932,uttar pradesh,80,40,20,5.62,75.32,22.676,75,122,maize
23933,uttar pradesh,20,40,20,5.34,75.32,22.676,1819,977,moong
23934,uttar pradesh,50,40,20,4.82,75.32,22.676,11565,15737,rapeseed
23935,uttar pradesh,60,30,30,6.7,75.32,22.676,78524,279793,wheat
23936,uttar pradesh,180,60,90,4.92,689.88,29.03727273,32479,807850,potato
23937,uttar pradesh,120,40,20,5.32,579.75,34.01,10,12,cotton
23938,uttar pradesh,80,40,40,5.66,579.75,34.01,31821,39932,jowar
23939,uttar pradesh,80,40,20,5.46,579.75,34.01,36123,53650,maize
23940,uttar pradesh,20,40,20,5.52,579.75,34.01,761,230,moong
23941,uttar pradesh,80,40,40,5.64,579.75,34.01,79780,139920,rice
23942,uttar pradesh,30,15,30,6.68,579.75,34.01,3757,804,sesamum
23943,uttar pradesh,20,60,20,5.64,579.75,34.01,261,152,soyabean
23944,uttar pradesh,70,40,45,5.4,75.32,22.676,16861,36814,barley
23945,uttar pradesh,80,40,20,5.64,75.32,22.676,53,86,maize
23946,uttar pradesh,20,40,20,5.32,75.32,22.676,1181,635,moong
23947,uttar pradesh,50,40,20,4.9,75.32,22.676,46109,52429,rapeseed
23948,uttar pradesh,60,30,30,6.7,75.32,22.676,209038,647014,wheat
23949,uttar pradesh,180,60,90,5,689.88,29.03727273,11794,284809,potato
23950,uttar pradesh,80,40,40,5.48,579.75,34.01,12452,7369,jowar
23951,uttar pradesh,80,40,20,5.56,579.75,34.01,42,89,maize
23952,uttar pradesh,20,40,20,5.52,579.75,34.01,25,8,moong
23953,uttar pradesh,80,40,40,5.36,579.75,34.01,31025,67116,rice
23954,uttar pradesh,30,15,30,6.68,579.75,34.01,1132,321,sesamum
23955,uttar pradesh,70,40,45,5.38,75.32,22.676,5876,7813,barley
23956,uttar pradesh,20,40,20,5.42,75.32,22.676,75,78,moong
23957,uttar pradesh,50,40,20,5.02,75.32,22.676,809,628,rapeseed
23958,uttar pradesh,60,30,30,6.12,75.32,22.676,59590,138944,wheat
23959,uttar pradesh,180,60,90,4.86,689.88,29.03727273,3570,50844,potato
23960,uttar pradesh,80,40,40,5.54,579.75,34.01,526,473,jowar
23961,uttar pradesh,80,40,20,5.54,579.75,34.01,12742,9314,maize
23962,uttar pradesh,20,40,20,5.34,579.75,34.01,69,12,moong
23963,uttar pradesh,80,40,40,5.32,579.75,34.01,188067,477644,rice
23964,uttar pradesh,30,15,30,6.36,579.75,34.01,5682,1097,sesamum
23965,uttar pradesh,70,40,45,5.42,75.32,22.676,629,1069,barley
23966,uttar pradesh,80,40,20,5.62,75.32,22.676,274,444,maize
23967,uttar pradesh,20,40,20,5.62,75.32,22.676,79,45,moong
23968,uttar pradesh,50,40,20,4.9,75.32,22.676,32382,22820,rapeseed
23969,uttar pradesh,60,30,30,6.3,75.32,22.676,200654,535409,wheat
23970,uttar pradesh,80,40,40,5.54,34.81,34.66666667,137,334,rice
23971,uttar pradesh,180,60,90,4.86,689.88,29.03727273,1208,16421,potato
23972,uttar pradesh,25,60,100,4.82,689.88,29.03727273,70,122,turmeric
23973,uttar pradesh,80,40,40,5.34,579.75,34.01,44,56,jowar
23974,uttar pradesh,80,40,20,5.48,579.75,34.01,2360,3441,maize
23975,uttar pradesh,80,40,40,5.68,579.75,34.01,118027,340514,rice
23976,uttar pradesh,30,15,30,6.34,579.75,34.01,29,5,sesamum
23977,uttar pradesh,70,40,45,5.32,75.32,22.676,146,187,barley
23978,uttar pradesh,80,40,20,5.34,75.32,22.676,934,1515,maize
23979,uttar pradesh,20,40,20,5.54,75.32,22.676,210,95,moong
23980,uttar pradesh,50,40,20,5.06,75.32,22.676,10261,7376,rapeseed
23981,uttar pradesh,60,30,30,6.12,75.32,22.676,110993,329185,wheat
23982,uttar pradesh,180,60,90,5.08,689.88,29.03727273,1870,26457,potato
23983,uttar pradesh,25,60,100,4.84,689.88,29.03727273,272,474,turmeric
23984,uttar pradesh,80,40,40,5.56,579.75,34.01,5914,3792,jowar
23985,uttar pradesh,80,40,20,5.5,579.75,34.01,26025,49395,maize
23986,uttar pradesh,20,40,20,5.36,579.75,34.01,3611,1184,moong
23987,uttar pradesh,80,40,40,5.4,579.75,34.01,7337,7183,rice
23988,uttar pradesh,30,15,30,6.54,579.75,34.01,3935,828,sesamum
23989,uttar pradesh,20,60,20,5.32,579.75,34.01,8187,5035,soyabean
23990,uttar pradesh,70,40,45,5.66,75.32,22.676,5545,6508,barley
23991,uttar pradesh,20,40,20,5.48,75.32,22.676,267,153,moong
23992,uttar pradesh,50,40,20,4.9,75.32,22.676,478,252,rapeseed
23993,uttar pradesh,60,30,30,6.9,75.32,22.676,94797,152435,wheat
23994,uttar pradesh,180,60,90,4.96,689.88,29.03727273,330,7033,potato
23995,uttar pradesh,80,40,40,5.44,579.75,34.01,5557,3271,jowar
23996,uttar pradesh,80,40,20,5.46,579.75,34.01,2974,2405,maize
23997,uttar pradesh,20,40,20,5.52,579.75,34.01,128,23,moong
23998,uttar pradesh,80,40,40,5.56,579.75,34.01,51533,65339,rice
23999,uttar pradesh,30,15,30,6.54,579.75,34.01,944,123,sesamum
24000,uttar pradesh,70,40,45,5.4,75.32,22.676,1072,1822,barley
24001,uttar pradesh,80,40,20,5.58,75.32,22.676,151,245,maize
24002,uttar pradesh,20,40,20,5.48,75.32,22.676,89,51,moong
24003,uttar pradesh,50,40,20,4.82,75.32,22.676,3305,2652,rapeseed
24004,uttar pradesh,60,30,30,6.8,75.32,22.676,95132,247809,wheat
24005,uttar pradesh,80,40,40,5.48,34.81,34.66666667,6,8,rice
24006,uttar pradesh,180,60,90,5.12,689.88,29.03727273,5107,69423,potato
24007,uttar pradesh,80,40,20,5.42,579.75,34.01,135,197,maize
24008,uttar pradesh,80,40,40,5.42,579.75,34.01,166489,418224,rice
24009,uttar pradesh,30,15,30,6.32,579.75,34.01,52,8,sesamum
24010,uttar pradesh,70,40,45,5.62,75.32,22.676,157,201,barley
24011,uttar pradesh,80,40,20,5.54,75.32,22.676,279,452,maize
24012,uttar pradesh,20,40,20,5.6,75.32,22.676,148,67,moong
24013,uttar pradesh,50,40,20,4.86,75.32,22.676,4944,3169,rapeseed
24014,uttar pradesh,60,30,30,7,75.32,22.676,135820,391392,wheat
24015,uttar pradesh,80,40,40,5.44,34.81,34.66666667,179,450,rice
24016,uttar pradesh,180,60,90,5.18,689.88,29.03727273,2886,40831,potato
24017,uttar pradesh,25,60,100,4.84,689.88,29.03727273,20,35,turmeric
24018,uttar pradesh,80,40,40,5.52,579.75,34.01,7916,6283,jowar
24019,uttar pradesh,80,40,20,5.62,579.75,34.01,8,15,maize
24020,uttar pradesh,20,40,20,5.64,579.75,34.01,4273,1316,moong
24021,uttar pradesh,80,40,40,5.36,579.75,34.01,1206,1198,rice
24022,uttar pradesh,30,15,30,6.46,579.75,34.01,6159,745,sesamum
24023,uttar pradesh,20,60,20,5.52,579.75,34.01,413,245,soyabean
24024,uttar pradesh,70,40,45,5.46,75.32,22.676,2875,1989,barley
24025,uttar pradesh,50,40,20,5.04,75.32,22.676,2753,1280,rapeseed
24026,uttar pradesh,60,30,30,6.3,75.32,22.676,63464,88521,wheat
24027,uttar pradesh,180,60,90,5.08,689.88,29.03727273,90,1918,potato
24028,uttar pradesh,80,40,40,5.54,579.75,34.01,913,748,jowar
24029,uttar pradesh,80,40,20,5.54,579.75,34.01,34027,72648,maize
24030,uttar pradesh,20,40,20,5.54,579.75,34.01,22,7,moong
24031,uttar pradesh,80,40,40,5.6,579.75,34.01,64729,130602,rice
24032,uttar pradesh,30,15,30,6.64,579.75,34.01,196,46,sesamum
24033,uttar pradesh,70,40,45,5.36,75.32,22.676,3982,10957,barley
24034,uttar pradesh,80,40,20,5.34,75.32,22.676,287,466,maize
24035,uttar pradesh,20,40,20,5.52,75.32,22.676,6777,2474,moong
24036,uttar pradesh,50,40,20,4.86,75.32,22.676,8867,10871,rapeseed
24037,uttar pradesh,60,30,30,6.11,75.32,22.676,132468,431832,wheat
24038,uttar pradesh,180,60,90,5.04,689.88,29.03727273,10328,236553,potato
24039,uttar pradesh,120,40,20,5.5,579.75,34.01,618,482,cotton
24040,uttar pradesh,80,40,40,5.34,579.75,34.01,2126,1741,jowar
24041,uttar pradesh,80,40,20,5.36,579.75,34.01,682,1359,maize
24042,uttar pradesh,20,40,20,5.66,579.75,34.01,57,17,moong
24043,uttar pradesh,80,40,40,5.38,579.75,34.01,38821,80997,rice
24044,uttar pradesh,30,15,30,6.68,579.75,34.01,1248,290,sesamum
24045,uttar pradesh,70,40,45,5.54,75.32,22.676,14635,47484,barley
24046,uttar pradesh,80,40,20,5.44,75.32,22.676,10,16,maize
24047,uttar pradesh,20,40,20,5.58,75.32,22.676,521,140,moong
24048,uttar pradesh,50,40,20,5.1,75.32,22.676,18311,21537,rapeseed
24049,uttar pradesh,60,30,30,6.12,75.32,22.676,209170,713512,wheat
24050,uttar pradesh,180,60,90,4.92,689.88,29.03727273,6137,161704,potato
24051,uttar pradesh,80,40,40,5.36,579.75,34.01,99,121,jowar
24052,uttar pradesh,80,40,20,5.48,579.75,34.01,617,1020,maize
24053,uttar pradesh,80,40,40,5.54,579.75,34.01,90471,169071,rice
24054,uttar pradesh,30,15,30,6.46,579.75,34.01,17,3,sesamum
24055,uttar pradesh,70,40,45,5.42,75.32,22.676,2753,4939,barley
24056,uttar pradesh,80,40,20,5.42,75.32,22.676,28,45,maize
24057,uttar pradesh,20,40,20,5.54,75.32,22.676,73,42,moong
24058,uttar pradesh,50,40,20,5.18,75.32,22.676,88,88,rapeseed
24059,uttar pradesh,60,30,30,6.1,75.32,22.676,92729,214380,wheat
24060,uttar pradesh,180,60,90,5.08,689.88,29.03727273,1796,33311,potato
24061,uttar pradesh,120,40,20,5.48,579.75,34.01,74,94,cotton
24062,uttar pradesh,80,40,40,5.64,579.75,34.01,40,32,jowar
24063,uttar pradesh,80,40,20,5.54,579.75,34.01,2640,5504,maize
24064,uttar pradesh,80,40,40,5.34,579.75,34.01,21226,48008,rice
24065,uttar pradesh,70,40,45,5.32,75.32,22.676,309,1000,barley
24066,uttar pradesh,80,40,20,5.66,75.32,22.676,679,1101,maize
24067,uttar pradesh,20,40,20,5.64,75.32,22.676,238,94,moong
24068,uttar pradesh,50,40,20,4.96,75.32,22.676,2626,3219,rapeseed
24069,uttar pradesh,60,30,30,7,75.32,22.676,86329,312225,wheat
24070,uttar pradesh,180,60,90,4.84,689.88,29.03727273,7353,158950,potato
24071,uttar pradesh,25,60,100,5.16,689.88,29.03727273,7,12,turmeric
24072,uttar pradesh,80,40,40,5.36,579.75,34.01,4357,7616,jowar
24073,uttar pradesh,80,40,20,5.68,579.75,34.01,2416,2310,maize
24074,uttar pradesh,20,40,20,5.36,579.75,34.01,205,62,moong
24075,uttar pradesh,80,40,40,5.62,579.75,34.01,106923,207490,rice
24076,uttar pradesh,30,15,30,6.38,579.75,34.01,1511,215,sesamum
24077,uttar pradesh,70,40,45,5.62,75.32,22.676,6085,7577,barley
24078,uttar pradesh,20,40,20,5.34,75.32,22.676,8,4,moong
24079,uttar pradesh,50,40,20,5.14,75.32,22.676,3925,1117,rapeseed
24080,uttar pradesh,60,30,30,6.4,75.32,22.676,114440,226272,wheat
24081,uttar pradesh,180,60,90,5.12,689.88,29.03727273,2160,46971,potato
24082,uttar pradesh,80,40,40,5.42,579.75,34.01,1449,1019,jowar
24083,uttar pradesh,80,40,20,5.62,579.75,34.01,2050,2688,maize
24084,uttar pradesh,20,40,20,5.6,579.75,34.01,53,16,moong
24085,uttar pradesh,80,40,40,5.42,579.75,34.01,134465,308851,rice
24086,uttar pradesh,30,15,30,6.4,579.75,34.01,286,46,sesamum
24087,uttar pradesh,70,40,45,5.48,75.32,22.676,334,761,barley
24088,uttar pradesh,80,40,20,5.46,75.32,22.676,391,634,maize
24089,uttar pradesh,20,40,20,5.4,75.32,22.676,27,12,moong
24090,uttar pradesh,50,40,20,4.94,75.32,22.676,7857,7427,rapeseed
24091,uttar pradesh,60,30,30,6.3,75.32,22.676,196895,623383,wheat
24092,uttar pradesh,180,60,90,4.82,689.88,29.03727273,8239,227899,potato
24093,uttar pradesh,25,60,100,4.86,689.88,29.03727273,11,19,turmeric
24094,uttar pradesh,120,40,20,5.66,579.75,34.01,374,371,cotton
24095,uttar pradesh,80,40,20,5.34,579.75,34.01,823,1365,maize
24096,uttar pradesh,80,40,40,5.54,579.75,34.01,41836,93538,rice
24097,uttar pradesh,70,40,45,5.42,75.32,22.676,1332,3036,barley
24098,uttar pradesh,80,40,20,5.38,75.32,22.676,81,131,maize
24099,uttar pradesh,20,40,20,5.46,75.32,22.676,225,101,moong
24100,uttar pradesh,50,40,20,5.18,75.32,22.676,2179,2177,rapeseed
24101,uttar pradesh,60,30,30,6.6,75.32,22.676,135558,473174,wheat
24102,uttar pradesh,180,60,90,5.08,689.88,29.03727273,2603,54902,potato
24103,uttar pradesh,80,40,40,5.6,579.75,34.01,30,25,jowar
24104,uttar pradesh,80,40,20,5.64,579.75,34.01,152,280,maize
24105,uttar pradesh,80,40,40,5.52,579.75,34.01,150878,404330,rice
24106,uttar pradesh,30,15,30,6.5,579.75,34.01,488,51,sesamum
24107,uttar pradesh,70,40,45,5.38,75.32,22.676,41,93,barley
24108,uttar pradesh,80,40,20,5.56,75.32,22.676,107,173,maize
24109,uttar pradesh,20,40,20,5.64,75.32,22.676,42,19,moong
24110,uttar pradesh,50,40,20,4.84,75.32,22.676,6319,4274,rapeseed
24111,uttar pradesh,60,30,30,6.6,75.32,22.676,141609,458179,wheat
24112,uttar pradesh,80,40,40,5.4,34.81,34.66666667,513,1375,rice
24113,uttar pradesh,180,60,90,4.84,689.88,29.03727273,581,12475,potato
24114,uttar pradesh,80,40,40,5.34,579.75,34.01,6070,7786,jowar
24115,uttar pradesh,80,40,20,5.54,579.75,34.01,1749,3703,maize
24116,uttar pradesh,20,40,20,5.58,579.75,34.01,534,161,moong
24117,uttar pradesh,80,40,40,5.68,579.75,34.01,109804,172170,rice
24118,uttar pradesh,30,15,30,6.58,579.75,34.01,902,256,sesamum
24119,uttar pradesh,70,40,45,5.36,75.32,22.676,2955,3929,barley
24120,uttar pradesh,80,40,20,5.56,75.32,22.676,48,78,maize
24121,uttar pradesh,20,40,20,5.58,75.32,22.676,2966,1809,moong
24122,uttar pradesh,50,40,20,5.02,75.32,22.676,1537,1194,rapeseed
24123,uttar pradesh,60,30,30,6.7,75.32,22.676,142951,333524,wheat
24124,uttar pradesh,180,60,90,5.06,689.88,29.03727273,7200,102544,potato
24125,uttar pradesh,80,40,40,5.4,579.75,34.01,15181,11338,jowar
24126,uttar pradesh,80,40,20,5.56,579.75,34.01,130,105,maize
24127,uttar pradesh,20,40,20,5.46,579.75,34.01,876,155,moong
24128,uttar pradesh,80,40,40,5.48,579.75,34.01,136455,209971,rice
24129,uttar pradesh,30,15,30,6.64,579.75,34.01,1774,232,sesamum
24130,uttar pradesh,70,40,45,5.5,75.32,22.676,4869,7115,barley
24131,uttar pradesh,20,40,20,5.58,75.32,22.676,526,300,moong
24132,uttar pradesh,50,40,20,4.98,75.32,22.676,6989,5159,rapeseed
24133,uttar pradesh,60,30,30,6.12,75.32,22.676,174808,382444,wheat
24134,uttar pradesh,180,60,90,4.88,689.88,29.03727273,5900,80202,potato
24135,uttar pradesh,80,40,40,5.38,579.75,34.01,2029,1426,jowar
24136,uttar pradesh,80,40,20,5.56,579.75,34.01,189,248,maize
24137,uttar pradesh,80,40,40,5.44,579.75,34.01,136636,307990,rice
24138,uttar pradesh,30,15,30,6.5,579.75,34.01,125,20,sesamum
24139,uttar pradesh,70,40,45,5.5,75.32,22.676,53,121,barley
24140,uttar pradesh,80,40,20,5.46,75.32,22.676,26,42,maize
24141,uttar pradesh,20,40,20,5.38,75.32,22.676,12,5,moong
24142,uttar pradesh,50,40,20,5,75.32,22.676,4204,3881,rapeseed
24143,uttar pradesh,60,30,30,6.12,75.32,22.676,133686,489037,wheat
24144,uttar pradesh,80,40,40,5.68,34.81,34.66666667,186,419,rice
24145,uttar pradesh,180,60,90,4.84,689.88,29.03727273,2182,43103,potato
24146,uttar pradesh,25,60,100,5.06,689.88,29.03727273,29,51,turmeric
24147,uttar pradesh,120,40,20,5.42,579.75,34.01,305,441,cotton
24148,uttar pradesh,80,40,20,5.64,579.75,34.01,8157,12301,maize
24149,uttar pradesh,80,40,40,5.34,579.75,34.01,71743,170555,rice
24150,uttar pradesh,30,15,30,6.6,579.75,34.01,79,13,sesamum
24151,uttar pradesh,70,40,45,5.5,75.32,22.676,127,289,barley
24152,uttar pradesh,80,40,20,5.66,75.32,22.676,87,141,maize
24153,uttar pradesh,20,40,20,5.44,75.32,22.676,48,22,moong
24154,uttar pradesh,50,40,20,4.94,75.32,22.676,946,945,rapeseed
24155,uttar pradesh,60,30,30,6.4,75.32,22.676,121506,357788,wheat
24156,uttar pradesh,80,40,40,5.56,34.81,34.66666667,1396,3162,rice
24157,uttar pradesh,180,60,90,5.12,689.88,29.03727273,791,16684,potato
24158,uttar pradesh,80,40,40,5.6,579.75,34.01,21,29,jowar
24159,uttar pradesh,80,40,20,5.66,579.75,34.01,1362,616,maize
24160,uttar pradesh,80,40,40,5.36,579.75,34.01,85220,174596,rice
24161,uttar pradesh,30,15,30,6.46,579.75,34.01,134,22,sesamum
24162,uttar pradesh,70,40,45,5.4,75.32,22.676,523,1225,barley
24163,uttar pradesh,50,40,20,5.12,75.32,22.676,1859,2002,rapeseed
24164,uttar pradesh,60,30,30,6.9,75.32,22.676,83803,202647,wheat
24165,uttar pradesh,180,60,90,4.96,689.88,29.03727273,1827,23077,potato
24166,uttar pradesh,80,40,40,5.48,579.75,34.01,1629,2591,jowar
24167,uttar pradesh,80,40,20,5.64,579.75,34.01,969,926,maize
24168,uttar pradesh,80,40,40,5.56,579.75,34.01,27806,56897,rice
24169,uttar pradesh,30,15,30,6.5,579.75,34.01,357,51,sesamum
24170,uttar pradesh,70,40,45,5.4,75.32,22.676,422,525,barley
24171,uttar pradesh,20,40,20,5.32,75.32,22.676,23,10,moong
24172,uttar pradesh,50,40,20,4.92,75.32,22.676,170,48,rapeseed
24173,uttar pradesh,60,30,30,6.6,75.32,22.676,47490,115353,wheat
24174,uttar pradesh,180,60,90,5.04,689.88,29.03727273,1448,31488,potato
24175,uttar pradesh,80,40,40,5.56,579.75,34.01,1660,1397,jowar
24176,uttar pradesh,80,40,20,5.44,579.75,34.01,3358,6196,maize
24177,uttar pradesh,20,40,20,5.58,579.75,34.01,41,13,moong
24178,uttar pradesh,80,40,40,5.4,579.75,34.01,195853,443656,rice
24179,uttar pradesh,30,15,30,6.64,579.75,34.01,9773,889,sesamum
24180,uttar pradesh,70,40,45,5.42,75.32,22.676,628,1431,barley
24181,uttar pradesh,80,40,20,5.56,75.32,22.676,125,203,maize
24182,uttar pradesh,20,40,20,5.32,75.32,22.676,92,41,moong
24183,uttar pradesh,50,40,20,4.92,75.32,22.676,9644,7605,rapeseed
24184,uttar pradesh,60,30,30,6.12,75.32,22.676,257834,844816,wheat
24185,uttar pradesh,180,60,90,5.08,689.88,29.03727273,5151,110596,potato
24186,uttar pradesh,80,40,40,5.5,579.75,34.01,241,298,jowar
24187,uttar pradesh,80,40,40,5.56,579.75,34.01,16,13,jute
24188,uttar pradesh,80,40,20,5.58,579.75,34.01,41351,33784,maize
24189,uttar pradesh,80,40,40,5.56,579.75,34.01,77496,138415,rice
24190,uttar pradesh,30,15,30,6.64,579.75,34.01,210,34,sesamum
24191,uttar pradesh,70,40,45,5.44,75.32,22.676,337,721,barley
24192,uttar pradesh,50,40,20,5.14,75.32,22.676,6638,4026,rapeseed
24193,uttar pradesh,60,30,30,6.11,75.32,22.676,93469,211766,wheat
24194,uttar pradesh,180,60,90,5,689.88,29.03727273,2000,39191,potato
24195,uttar pradesh,25,60,100,5.16,689.88,29.03727273,226,394,turmeric
24196,uttar pradesh,80,40,40,5.38,579.75,34.01,11,15,jowar
24197,uttar pradesh,80,40,20,5.6,579.75,34.01,1270,574,maize
24198,uttar pradesh,80,40,40,5.36,579.75,34.01,165059,273971,rice
24199,uttar pradesh,30,15,30,6.32,579.75,34.01,2,0.1,sesamum
24200,uttar pradesh,70,40,45,5.44,75.32,22.676,187,438,barley
24201,uttar pradesh,80,40,20,5.38,75.32,22.676,20,32,maize
24202,uttar pradesh,20,40,20,5.66,75.32,22.676,10,4,moong
24203,uttar pradesh,50,40,20,5.06,75.32,22.676,6650,7162,rapeseed
24204,uttar pradesh,60,30,30,6.9,75.32,22.676,130412,357941,wheat
24205,uttar pradesh,80,40,40,5.6,34.81,34.66666667,48,80,rice
24206,uttar pradesh,180,60,90,4.9,689.88,29.03727273,3076,38853,potato
24207,uttar pradesh,80,40,40,5.64,579.75,34.01,10656,13149,jowar
24208,uttar pradesh,80,40,20,5.4,579.75,34.01,17119,14808,maize
24209,uttar pradesh,20,40,20,5.68,579.75,34.01,9,2,moong
24210,uttar pradesh,80,40,40,5.68,579.75,34.01,163309,232696,rice
24211,uttar pradesh,30,15,30,6.5,579.75,34.01,6690,783,sesamum
24212,uttar pradesh,20,60,20,5.46,579.75,34.01,13,8,soyabean
24213,uttar pradesh,70,40,45,5.42,75.32,22.676,5186,8814,barley
24214,uttar pradesh,80,40,20,5.48,75.32,22.676,70,114,maize
24215,uttar pradesh,20,40,20,5.68,75.32,22.676,10,6,moong
24216,uttar pradesh,50,40,20,5.14,75.32,22.676,13713,8262,rapeseed
24217,uttar pradesh,60,30,30,6.3,75.32,22.676,206207,459802,wheat
24218,uttar pradesh,180,60,90,5.04,689.88,29.03727273,3847,52295,potato
24219,uttar pradesh,25,60,100,5.14,689.88,29.03727273,135,235,turmeric
24220,uttar pradesh,80,40,40,5.52,579.75,34.01,2989,2040,jowar
24221,uttar pradesh,80,40,20,5.54,579.75,34.01,15874,12556,maize
24222,uttar pradesh,20,40,20,5.58,579.75,34.01,103,31,moong
24223,uttar pradesh,80,40,40,5.4,579.75,34.01,86337,125793,rice
24224,uttar pradesh,30,15,30,6.4,579.75,34.01,5840,829,sesamum
24225,uttar pradesh,70,40,45,5.56,75.32,22.676,17143,15121,barley
24226,uttar pradesh,80,40,20,5.44,75.32,22.676,1,1,maize
24227,uttar pradesh,50,40,20,4.9,75.32,22.676,4124,1173,rapeseed
24228,uttar pradesh,60,30,30,6.1,75.32,22.676,59174,71567,wheat
24229,uttar pradesh,180,60,90,5.08,689.88,29.03727273,808,17571,potato
24230,uttar pradesh,80,40,40,5.42,579.75,34.01,9293,7083,jowar
24231,uttar pradesh,80,40,20,5.54,579.75,34.01,5159,7228,maize
24232,uttar pradesh,20,40,20,5.46,579.75,34.01,94,28,moong
24233,uttar pradesh,80,40,40,5.48,579.75,34.01,160083,329111,rice
24234,uttar pradesh,30,15,30,6.46,579.75,34.01,337,54,sesamum
24235,uttar pradesh,70,40,45,5.36,75.32,22.676,2561,5488,barley
24236,uttar pradesh,80,40,20,5.68,75.32,22.676,224,363,maize
24237,uttar pradesh,20,40,20,5.46,75.32,22.676,1136,717,moong
24238,uttar pradesh,50,40,20,5,75.32,22.676,3337,2223,rapeseed
24239,uttar pradesh,60,30,30,6.4,75.32,22.676,163002,413259,wheat
24240,uttar pradesh,80,40,40,5.56,34.81,34.66666667,7,14,rice
24241,uttar pradesh,180,60,90,5.1,689.88,29.03727273,6684,108806,potato
24242,uttar pradesh,80,40,40,5.42,579.75,34.01,7947,9102,jowar
24243,uttar pradesh,80,40,40,5.66,579.75,34.01,1,1,jute
24244,uttar pradesh,80,40,20,5.64,579.75,34.01,37359,57047,maize
24245,uttar pradesh,20,40,20,5.58,579.75,34.01,1979,350,moong
24246,uttar pradesh,80,40,40,5.46,579.75,34.01,93204,105622,rice
24247,uttar pradesh,30,15,30,6.48,579.75,34.01,4756,622,sesamum
